First_Word,Second_Word,Probability
dinner,4c_1_0014,0.002109704641350211
4c_1_0014,id,1.0
have,it,0.005369127516778523
it,for,0.002824858757062147
dinner,4c_1_0015,0.002109704641350211
4c_1_0015,can,1.0
lunch,4c_1_0016,0.002544529262086514
4c_1_0016,start,1.0
over,4c_1_0017,0.0019083969465648854
4c_1_0017,start,1.0
over,4c_1_0018,0.0019083969465648854
4c_1_0018,start,1.0
over,4c_1_0019,0.0019083969465648854
4c_1_0019,can,1.0
now,4c_1_0020,0.015151515151515152
4c_1_0020,i,1.0
sunday,4c_1_0021,0.009433962264150943
4c_1_0021,can,1.0
food,4c_1_0022,0.0007987220447284345
4c_1_0022,money,1.0
money,does,0.011904761904761904
matter,4c_1_0023,0.006329113924050633
4c_1_0023,maybe,1.0
maybe,quarter,0.03125
hour,4c_1_0024,0.02
4c_1_0024,maybe,1.0
maybe,thirteen,0.03125
half,minutes,0.029411764705882353
minutes,4c_1_0025,0.003424657534246575
4c_1_0025,five,1.0
kilometers,4c_1_0026,0.09090909090909091
4c_1_0026,five,1.0
kilometers,4c_1_0027,0.09090909090909091
4c_1_0027,okay,1.0
okay,three,0.005681818181818182
miles,4c_1_0028,0.006369426751592357
4c_1_0028,okay,1.0
okay,about,0.005681818181818182
house,4c_1_0029,0.027777777777777776
4c_1_0029,can,1.0
again,4c_1_0030,0.0064516129032258064
4c_1_0030,can,1.0
breakfast,there,0.017857142857142856
there,too,0.004629629629629629
too,4c_1_0031,0.014925373134328358
4c_1_0031,type,1.0
matter,4c_1_0032,0.006329113924050633
4c_1_0032,type,1.0
matter,4c_1_0033,0.006329113924050633
4c_1_0033,you,1.0
food,4c_1_0034,0.0007987220447284345
4c_1_0034,you,1.0
food,4c_1_0035,0.0007987220447284345
4c_1_0035,isnt,1.0
isnt,there,0.16666666666666666
mcdonalds,4c_1_0036,0.05
4c_1_0036,is,1.0
restaurant,4c_1_0037,0.001321003963011889
4c_1_0037,i,1.0
pay,three,0.016666666666666666
dollars,4c_1_0038,0.0014124293785310734
4c_1_0038,okay,1.0
i,found,0.0003549875754348598
found,another,1.0
another,five,0.16666666666666666
have,eight,0.0013422818791946308
eight,4c_1_0039,0.021739130434782608
4c_1_0039,okay,1.0
have,now,0.0013422818791946308
now,eight,0.015151515151515152
not,only,0.0035842293906810036
only,three,0.023255813953488372
three,1a_1_0038,0.021739130434782608
1a_1_0038,the,1.0
matter,1a_1_0039,0.006329113924050633
1a_1_0039,the,1.0
dollar,1a_1_0040,0.024390243902439025
1a_1_0040,five,1.0
dollars,1a_1_0041,0.0014124293785310734
1a_1_0041,do,1.0
breakfast,1a_1_0042,0.005952380952380952
1a_1_0042,and,1.0
breakfast,1a_1_0043,0.005952380952380952
1a_1_0043,breakfast,1.0
breakfast,1a_1_0044,0.005952380952380952
1a_1_0044,ste,1.0
ste,greek,1.0
lunch,1a_1_0045,0.002544529262086514
1a_1_0045,lunch,1.0
lunch,1a_1_0046,0.002544529262086514
1a_1_0046,greek,1.0
food,1a_1_0047,0.0007987220447284345
1a_1_0047,even,1.0
even,if,0.3333333333333333
more,1a_1_0048,0.00196078431372549
1a_1_0048,if,1.0
more,1a_1_0049,0.00196078431372549
1a_1_0049,i,1.0
sandwich,1a_1_0050,0.043478260869565216
1a_1_0050,sandwich,1.0
sandwich,1a_1_0051,0.043478260869565216
1a_1_0051,give,1.0
the,steak,0.0008920606601248885
steak,houses,0.06666666666666667
houses,again,1.0
again,1a_1_0052,0.0064516129032258064
1a_1_0052,i,1.0
dollar,1a_1_0053,0.024390243902439025
1a_1_0053,and,1.0
and,if,0.0058823529411764705
pay,fifteen,0.016666666666666666
dollar,1a_1_0054,0.024390243902439025
1a_1_0054,do,1.0
have,indonesian,0.0013422818791946308
food,1a_1_0055,0.0007987220447284345
1a_1_0055,spats,1.0
spats,1a_1_0056,0.037037037037037035
1a_1_0056,do,1.0
the,burger,0.0008920606601248885
king,1a_1_0057,0.09090909090909091
1a_1_0057,burger,1.0
king,1a_1_0058,0.09090909090909091
1a_1_0058,burger,1.0
king,1a_1_0059,0.09090909090909091
1a_1_0059,what,1.0
is,fat,0.002173913043478261
apples,1a_1_0060,0.1
1a_1_0060,i,1.0
apples,1a_1_0061,0.1
1a_1_0061,i,1.0
about,barclays,0.000864304235090752
barclays,1a_1_0062,1.0
1a_1_0062,i,1.0
food,1a_1_0063,0.0007987220447284345
1a_1_0063,do,1.0
lunch,1a_1_0064,0.002544529262086514
1a_1_0064,i,1.0
said,if,0.01694915254237288
they,served,0.01694915254237288
served,lunch,1.0
lunch,1a_1_0065,0.002544529262086514
1a_1_0065,lunch,1.0
lunch,1a_1_0066,0.002544529262086514
1a_1_0066,less,1.0
i__c__s__i,1a_1_0067,0.005714285714285714
1a_1_0067,i,1.0
i__c__s__i,1a_1_0068,0.005714285714285714
1a_1_0068,i,1.0
river,1a_1_0069,0.1
1a_1_0069,are,1.0
any,sushi,0.0024630541871921183
sushi,restaurants,0.02564102564102564
near,1a_1_0070,0.022222222222222223
1a_1_0070,and,1.0
dollars,1a_1_0071,0.0014124293785310734
1a_1_0071,the,1.0
is,ten,0.002173913043478261
dollars,1a_1_0072,0.0014124293785310734
1a_1_0072,and,1.0
on,weekdays,0.0015873015873015873
weekdays,0d_1_0001,1.0
0d_1_0001,i,1.0
eat,0d_1_0002,0.0012033694344163659
0d_1_0002,0d_1_0003,1.0
0d_1_0003,i,1.0
restaurant,0d_1_0004,0.001321003963011889
0d_1_0004,indonesian,1.0
indonesian,0d_1_0005,0.0625
0d_1_0005,indonesian,1.0
indonesian,please,0.0625
please,0d_1_0006,0.0035211267605633804
0d_1_0006,i,1.0
eat,indonesian,0.0024067388688327317
please,0d_1_0007,0.0035211267605633804
0d_1_0007,i,1.0
you,see,0.0017889087656529517
food,0d_1_0008,0.0007987220447284345
0d_1_0008,the,1.0
away,0d_1_0009,0.0136986301369863
0d_1_0009,it,1.0
i__c__s__i,0d_1_0010,0.005714285714285714
0d_1_0010,costs,1.0
dollars,0d_1_0011,0.0014124293785310734
0d_1_0011,i,1.0
friday,0d_1_0012,0.010526315789473684
0d_1_0012,i,1.0
dinner,0d_1_0013,0.002109704641350211
0d_1_0013,i,1.0
dinner,0d_1_0014,0.002109704641350211
0d_1_0014,i,1.0
dinner,0d_1_0015,0.002109704641350211
0d_1_0015,dinner,1.0
dinner,0d_1_0016,0.002109704641350211
0d_1_0016,dinner,1.0
dinner,0d_1_0017,0.002109704641350211
0d_1_0017,i,1.0
dinner,0d_1_0018,0.002109704641350211
0d_1_0018,i,1.0
lunch,0d_1_0019,0.002544529262086514
0d_1_0019,must,1.0
must,i,0.08333333333333333
i,answer,0.0003549875754348598
answer,that,1.0
that,question,0.005050505050505051
question,0d_1_0020,0.3333333333333333
0d_1_0020,i,1.0
seven,p__m,0.03571428571428571
p__m,0d_1_0021,0.1111111111111111
0d_1_0021,i,1.0
dinner,0d_1_0022,0.002109704641350211
0d_1_0022,i,1.0
evening,0d_1_0023,0.015151515151515152
0d_1_0023,shall,1.0
shall,i,1.0
i,tell,0.0003549875754348598
you,a,0.0017889087656529517
with,indonesian,0.015151515151515152
food,0d_1_0024,0.0007987220447284345
0d_1_0024,okay,1.0
restaurant,0d_1_0025,0.001321003963011889
0d_1_0025,is,1.0
distance,walking,0.005235602094240838
or,distance,0.006211180124223602
distance,by,0.005235602094240838
car,0d_1_0026,0.02040816326530612
0d_1_0026,extend,1.0
extend,the,1.0
i__c__s__i,0d_1_0027,0.005714285714285714
0d_1_0027,twenty,1.0
i__c__s__i,0d_1_0028,0.005714285714285714
0d_1_0028,twenty,1.0
i__c__s__i,0d_1_0029,0.005714285714285714
0d_1_0029,the,1.0
i__c__s__i,0d_1_0030,0.005714285714285714
0d_1_0030,it,1.0
dollars,0d_1_0031,0.0014124293785310734
0d_1_0031,i,1.0
restaurant,0d_1_0032,0.001321003963011889
0d_1_0032,i,1.0
to,plearn,0.0007363770250368188
plearn,0d_1_0033,0.045454545454545456
0d_1_0033,i,1.0
cuisine,0d_1_0034,0.015873015873015872
0d_1_0034,i,1.0
restaurant,0d_1_0035,0.001321003963011889
0d_1_0035,i,1.0
restaurant,university,0.001321003963011889
avenue,0d_1_0036,0.043478260869565216
0d_1_0036,i,1.0
on,plearn,0.0015873015873015873
plearn,on,0.045454545454545456
avenue,0d_1_0037,0.043478260869565216
0d_1_0037,i,1.0
i,give,0.0003549875754348598
give,it,0.005235602094240838
it,up,0.002824858757062147
up,3c_1_0001,0.012658227848101266
3c_1_0001,start,1.0
over,3c_1_0002,0.0019083969465648854
3c_1_0002,i,1.0
food,3c_1_0003,0.0007987220447284345
3c_1_0003,i,1.0
evening,3c_1_0004,0.015151515151515152
3c_1_0004,i,1.0
would,just,0.00125
dollars,3c_1_0005,0.0014124293785310734
3c_1_0005,just,1.0
dollars,3c_1_0006,0.0014124293785310734
3c_1_0006,i,1.0
like,spend,0.0013089005235602095
dollars,3c_1_0007,0.0014124293785310734
3c_1_0007,two,1.0
dollars,3c_1_0008,0.0014124293785310734
3c_1_0008,i,1.0
dollars,3c_1_0009,0.0014124293785310734
3c_1_0009,i,1.0
am,here,0.034482758620689655
matter,3c_1_0010,0.006329113924050633
3c_1_0010,it,1.0
matter,3c_1_0011,0.006329113924050633
3c_1_0011,five,1.0
minutes,3c_1_0012,0.003424657534246575
3c_1_0012,what,1.0
the,taqueria,0.0008920606601248885
cancun,3c_1_0013,0.06666666666666667
3c_1_0013,what,1.0
restaurant,3c_1_0014,0.001321003963011889
3c_1_0014,i,1.0
dollars,3c_1_0015,0.0014124293785310734
3c_1_0015,can,1.0
eiffel,3c_1_0016,0.02857142857142857
3c_1_0016,i,1.0
dinner,3c_1_0017,0.002109704641350211
3c_1_0017,can,1.0
metropole,3c_1_0018,0.038461538461538464
3c_1_0018,i,1.0
time,on,0.03125
tuesday,what,0.015151515151515152
about,thursday,0.000864304235090752
thursday,3c_1_0019,0.022727272727272728
3c_1_0019,i,1.0
italian,3c_1_0020,0.004608294930875576
3c_1_0020,can,1.0
restaurant,3c_1_0021,0.001321003963011889
3c_1_0021,i,1.0
like,having,0.0006544502617801048
having,a,0.16666666666666666
pizza,3c_1_0022,0.01
3c_1_0022,i,1.0
pizza,3c_1_0023,0.01
3c_1_0023,i,1.0
a,bicycle,0.001892147587511826
bicycle,i,0.25
i__c__s__i,3c_1_0024,0.005714285714285714
3c_1_0024,what,1.0
jupiter,3c_1_0025,0.06666666666666667
3c_1_0025,i,1.0
a,continental,0.000946073793755913
continental,style,0.125
style,breakfast,0.25
breakfast,next,0.005952380952380952
morning,3c_1_0026,0.06666666666666667
3c_1_0026,what,1.0
about,smokey,0.000864304235090752
smokey,joes,1.0
joes,cafe,1.0
cafe,3c_1_0027,0.006622516556291391
3c_1_0027,distance,1.0
no,issue,0.005376344086021506
issue,3c_1_0028,1.0
3c_1_0028,start,1.0
over,3c_1_0029,0.0019083969465648854
3c_1_0029,i,1.0
at,smokey,0.004405286343612335
cafe,3c_1_0030,0.006622516556291391
3c_1_0030,i,1.0
to,cafe,0.0003681885125184094
cafe,de,0.006622516556291391
de,lapaz,0.25
lapaz,a0_1_0001,1.0
a0_1_0001,start,1.0
over,a0_1_0002,0.0019083969465648854
a0_1_0002,id,1.0
a,spanish,0.003784295175023652
spanish,restaurant,0.19047619047619047
restaurant,a0_1_0003,0.001321003963011889
a0_1_0003,like,1.0
eat,fish,0.00842358604091456
fish,a0_1_0004,0.05555555555555555
a0_1_0004,id,1.0
food,a0_1_0005,0.0007987220447284345
a0_1_0005,id,1.0
wine,a0_1_0006,0.1
a0_1_0006,id,1.0
food,a0_1_0007,0.0007987220447284345
a0_1_0007,id,1.0
weekend,a0_1_0008,0.023255813953488372
a0_1_0008,id,1.0
go,walking,0.004106776180698152
walking,and,0.029411764705882353
spending,too,0.2857142857142857
money,a0_1_0009,0.011904761904761904
a0_1_0009,and,1.0
and,we,0.0029411764705882353
we,will,0.047619047619047616
will,probably,0.016666666666666666
probably,be,0.25
in,eight,0.0026041666666666665
eight,eight,0.021739130434782608
eight,people,0.021739130434782608
people,a0_1_0010,0.2
a0_1_0010,id,1.0
fish,a0_1_0011,0.05555555555555555
a0_1_0011,id,1.0
money,a0_1_0012,0.011904761904761904
a0_1_0012,the,1.0
be,cheap,0.013123359580052493
cheap,a0_1_0013,0.006802721088435374
a0_1_0013,i,1.0
fish,a0_1_0014,0.05555555555555555
a0_1_0014,id,1.0
fish,a0_1_0015,0.05555555555555555
a0_1_0015,fish,1.0
fish,a0_1_0016,0.05555555555555555
a0_1_0016,id,1.0
icksee,a0_1_0017,0.00819672131147541
a0_1_0017,a0_1_0018,1.0
a0_1_0018,can,1.0
the,spanish,0.0008920606601248885
know,a0_1_0019,0.004672897196261682
a0_1_0019,this,1.0
restaurant,a0_1_0020,0.001321003963011889
a0_1_0020,can,1.0
my,dinner,0.02
sunday,a0_1_0021,0.009433962264150943
a0_1_0021,is,1.0
san__francisco,a0_1_0022,0.058823529411764705
a0_1_0022,id,1.0
real,barbecue,0.1
san__francisco,a0_1_0023,0.058823529411764705
a0_1_0023,id,1.0
a,barbecue,0.001892147587511826
berkeley,a0_1_0024,0.00641025641025641
a0_1_0024,italian,1.0
italian,barbecue,0.004608294930875576
restaurant,a0_1_0025,0.001321003963011889
a0_1_0025,to,1.0
berkeley,a0_1_0026,0.00641025641025641
a0_1_0026,to,1.0
fish,in,0.05555555555555555
berkeley,today,0.00641025641025641
today,a0_1_0027,0.0078125
a0_1_0027,can,1.0
restaurants,a0_1_0028,0.0021551724137931034
a0_1_0028,of,1.0
restaurants,a0_1_0029,0.0021551724137931034
a0_1_0029,please,1.0
i,beg,0.0003549875754348598
beg,you,1.0
restaurants,a0_1_0030,0.0021551724137931034
a0_1_0030,today,1.0
restaurant,a0_1_0031,0.001321003963011889
a0_1_0031,show,1.0
restaurant,you,0.001321003963011889
know,a0_1_0032,0.004672897196261682
a0_1_0032,where,1.0
pizza,a0_1_0033,0.01
a0_1_0033,are,1.0
you,sure,0.0017889087656529517
sure,there,0.3333333333333333
not,any,0.0035842293906810036
can,pizza,0.0022026431718061676
berkeley,a0_1_0034,0.00641025641025641
a0_1_0034,can,1.0
the,fat,0.0008920606601248885
pizza,a0_1_0035,0.01
a0_1_0035,can,1.0
list,a0_1_0036,0.00390625
a0_1_0036,which,1.0
icksee,b9_1_0001,0.00819672131147541
b9_1_0001,id,1.0
food,b9_1_0002,0.0007987220447284345
b9_1_0002,i,1.0
saturday,b9_1_0003,0.006289308176100629
b9_1_0003,i,1.0
some,dinner,0.002364066193853428
dinner,b9_1_0004,0.002109704641350211
b9_1_0004,i,1.0
dollars,b9_1_0005,0.0014124293785310734
b9_1_0005,id,1.0
go,within,0.002053388090349076
i__c__s__i,b9_1_0006,0.005714285714285714
b9_1_0006,please,1.0
china,b9_1_0007,0.07692307692307693
b9_1_0007,start,1.0
over,b9_1_0008,0.0019083969465648854
b9_1_0008,id,1.0
cafe,b9_1_0009,0.006622516556291391
b9_1_0009,id,1.0
tuesday,b9_1_0010,0.015151515151515152
b9_1_0010,id,1.0
dinner,b9_1_0011,0.002109704641350211
b9_1_0011,five,1.0
dollars,b9_1_0012,0.0014124293785310734
b9_1_0012,five,1.0
miles,b9_1_0013,0.006369426751592357
b9_1_0013,i,1.0
the,tour,0.0008920606601248885
eiffel,b9_1_0014,0.02857142857142857
b9_1_0014,start,1.0
over,b9_1_0015,0.0019083969465648854
b9_1_0015,start,1.0
over,b9_1_0016,0.0019083969465648854
b9_1_0016,im,1.0
for,german,0.001488095238095238
german,dessert,0.02702702702702703
dessert,b9_1_0017,0.05263157894736842
b9_1_0017,im,1.0
dessert,b9_1_0018,0.05263157894736842
b9_1_0018,thursday,1.0
thursday,b9_1_0019,0.022727272727272728
b9_1_0019,id,1.0
and,ninety,0.0029411764705882353
ninety,eight,0.25
eight,cents,0.021739130434782608
cents,b9_1_0020,0.2
b9_1_0020,twenty,1.0
twenty,three,0.00423728813559322
three,minutes,0.021739130434782608
minutes,b9_1_0021,0.003424657534246575
b9_1_0021,id,1.0
for,eighty,0.001488095238095238
eighty,one,1.0
one,minutes,0.008064516129032258
minutes,b9_1_0022,0.003424657534246575
b9_1_0022,i,1.0
care,b9_1_0023,0.012658227848101266
b9_1_0023,start,1.0
over,b9_1_0024,0.0019083969465648854
b9_1_0024,id,1.0
some,food,0.002364066193853428
the,mall,0.001784121320249777
mall,b9_1_0025,0.5
b9_1_0025,start,1.0
over,b9_1_0026,0.0019083969465648854
b9_1_0026,id,1.0
mall,b9_1_0027,0.5
b9_1_0027,please,1.0
the,different,0.0008920606601248885
different,types,1.0
this,area,0.034482758620689655
area,b9_1_0028,0.030303030303030304
b9_1_0028,please,1.0
foods,available,0.14285714285714285
area,b9_1_0029,0.030303030303030304
b9_1_0029,start,1.0
over,b9_1_0030,0.0019083969465648854
b9_1_0030,id,1.0
dessert,b9_1_0031,0.05263157894736842
b9_1_0031,id,1.0
desserts,b9_1_0032,0.25
b9_1_0032,id,1.0
cream,b9_1_0033,0.06666666666666667
b9_1_0033,id,1.0
eat,right,0.0036101083032490976
now,b9_1_0034,0.015151515151515152
b9_1_0034,three,1.0
dollars,b9_1_0035,0.0014124293785310734
b9_1_0035,three,1.0
dinner,no,0.010548523206751054
on,weekend,0.004761904761904762
seafood,i,0.041666666666666664
have,cheaper,0.0013422818791946308
cheaper,food,0.09090909090909091
distance,wheres,0.005235602094240838
wheres,mcdonalds,0.1
mcdonalds,im,0.05
weekend,4a_1_0001,0.023255813953488372
4a_1_0001,hi,1.0
something,4a_1_0002,0.010309278350515464
4a_1_0002,id,1.0
some,european,0.002364066193853428
food,4a_1_0003,0.0007987220447284345
4a_1_0003,id,1.0
food,4a_1_0004,0.0007987220447284345
4a_1_0004,id,1.0
food,4a_1_0005,0.0007987220447284345
4a_1_0005,i,1.0
some,4a_1_0006,0.002364066193853428
4a_1_0006,yes,1.0
today,4a_1_0007,0.0078125
4a_1_0007,i,1.0
care,4a_1_0008,0.012658227848101266
4a_1_0008,it,1.0
which,meal,0.012658227848101266
eat,oh,0.0012033694344163659
oh,4a_1_0009,0.01639344262295082
4a_1_0009,id,1.0
some,spicy,0.002364066193853428
spicy,meal,0.0625
meal,4a_1_0010,0.0125
4a_1_0010,id,1.0
dinner,4a_1_0011,0.002109704641350211
4a_1_0011,up,1.0
dollars,4a_1_0012,0.0014124293785310734
4a_1_0012,i,1.0
spend,4a_1_0013,0.003205128205128205
4a_1_0013,fifteen,1.0
dollars,4a_1_0014,0.0014124293785310734
4a_1_0014,three,1.0
miles,4a_1_0015,0.006369426751592357
4a_1_0015,id,1.0
can,drink,0.0022026431718061676
drink,in,0.07692307692307693
restaurant,4a_1_0016,0.001321003963011889
4a_1_0016,can,1.0
wine,in,0.1
in,these,0.0026041666666666665
restaurants,4a_1_0017,0.0021551724137931034
4a_1_0017,can,1.0
eiffel,at,0.02857142857142857
at,university,0.004405286343612335
avenue,4a_1_0018,0.043478260869565216
4a_1_0018,start,1.0
over,4a_1_0019,0.0019083969465648854
4a_1_0019,start,1.0
over,4a_1_0020,0.0019083969465648854
4a_1_0020,id,1.0
some,brunch,0.002364066193853428
brunch,4a_1_0021,0.037037037037037035
4a_1_0021,id,1.0
sunday,4a_1_0022,0.009433962264150943
4a_1_0022,id,1.0
lunch,4a_1_0023,0.002544529262086514
4a_1_0023,id,1.0
dollars,4a_1_0024,0.0014124293785310734
4a_1_0024,something,1.0
like,forty,0.0006544502617801048
minutes,4a_1_0025,0.003424657534246575
4a_1_0025,start,1.0
over,4a_1_0026,0.0019083969465648854
4a_1_0026,start,1.0
over,4a_1_0027,0.0019083969465648854
4a_1_0027,id,1.0
eat,typical,0.0012033694344163659
typical,american,0.5
food,4a_1_0028,0.0007987220447284345
4a_1_0028,american,1.0
food,4a_1_0029,0.0007987220447284345
4a_1_0029,id,1.0
on,oh,0.0015873015873015873
oh,saturday,0.01639344262295082
saturday,4a_1_0030,0.006289308176100629
4a_1_0030,id,1.0
dinner,4a_1_0031,0.002109704641350211
4a_1_0031,ten,1.0
serving,italian,0.09090909090909091
food,complete,0.0007987220447284345
complete,meal,1.0
than,please,0.002512562814070352
please,meal,0.0035211267605633804
including,tips,0.5
tips,meal,1.0
place,serving,0.006622516556291391
serving,a,0.09090909090909091
pizza,the,0.01
restaurants,should,0.0021551724137931034
no,longer,0.005376344086021506
longer,than,1.0
most,a,0.03571428571428571
half,kilometer,0.029411764705882353
kilometer,i,1.0
of,pizza,0.002053388090349076
again,which,0.0064516129032258064
near,no,0.022222222222222223
italian,cafe,0.004608294930875576
cafe,the,0.006622516556291391
than,no,0.002512562814070352
be,open,0.0026246719160104987
open,until,0.012658227848101266
until,late,0.5
meal,can,0.0125
steak,the,0.06666666666666667
expensive,the,0.006666666666666667
meal,has,0.0125
over,looking,0.0019083969465648854
food,mexican,0.0023961661341853034
would,do,0.00125
do,also,0.003246753246753247
also,i,0.05
tomorrow,enchiladas,0.014492753623188406
enchiladas,i,1.0
mind,the,0.05
expensive,should,0.006666666666666667
most,one,0.03571428571428571
hour,walk,0.02
walk,the,0.014084507042253521
see,more,0.047058823529411764
list,once,0.00390625
once,again,0.3333333333333333
manuels,show,0.07142857142857142
aycaramba,start,0.04
dinner,it,0.002109704641350211
shouldnt,go,0.08333333333333333
go,over,0.002053388090349076
dollars,if,0.0014124293785310734
possible,well,0.07692307692307693
can,always,0.0022026431718061676
always,take,0.3333333333333333
think,an,0.03125
hour,is,0.02
fine,okay,0.025
minutes,which,0.010273972602739725
the,three,0.0008920606601248885
three,is,0.021739130434782608
one,okay,0.008064516129032258
week,are,0.027777777777777776
sunday,know,0.009433962264150943
is,from,0.002173913043478261
i__c__s__i,are,0.011428571428571429
other,american,0.030303030303030304
american,restaurants,0.012738853503184714
restaurants,could,0.0021551724137931034
food,all,0.0007987220447284345
right,do,0.037037037037037035
french,places,0.010416666666666666
please,are,0.0035211267605633804
say,away,0.02127659574468085
away,how,0.0136986301369863
it,give,0.002824858757062147
more,american,0.00196078431372549
american,places,0.006369426751592357
places,id,0.02631578947368421
some,for,0.002364066193853428
dollars,approximately,0.0014124293785310734
approximately,are,0.5
have,meals,0.0013422818791946308
meals,for,0.125
dollars,when,0.0014124293785310734
open,okay,0.012658227848101266
have,names,0.0013422818791946308
please,maybe,0.0035211267605633804
maybe,you,0.03125
ones,is,0.058823529411764705
mondays,can,0.25
time,its,0.03125
me,japanese,0.001072961373390558
please,is,0.0035211267605633804
other,ones,0.030303030303030304
ones,more,0.058823529411764705
there,taiwanese,0.004629629629629629
taiwanese,restaurant,0.25
we,could,0.047619047619047616
could,put,0.008333333333333333
put,the,1.0
cost,down,0.00625
down,to,0.5
dollars,again,0.0014124293785310734
again,are,0.0064516129032258064
there,none,0.004629629629629629
none,if,0.25
we,take,0.047619047619047616
time,okay,0.03125
